,tweet_id,airline_sentiment,name,text,tweet_coord,tweet_created,tweet_location,user_timezone
4304,5.67724e+17,negative,mtezna,@united You know what the United Club needs? Power. MOAR power. Insufficient outlets for the #RoadWarrior (ORD),,17/02/15 8:36,Virginia,Eastern Time (US & Canada)
4305,5.67724e+17,negative,TheSapphireLife,@united THRILLED to have my carry-on checked against my will by two nasty gate agents only to see an entire empty bin when I boarded last...,,17/02/15 8:35,"Boston, MA",
4306,5.67718e+17,negative,OHaraAmber,@united what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations,,17/02/15 8:09,"Wheatridge,Colo",
4307,5.67716e+17,negative,tcfitz3,"@United - Ridiculous to fly outdated 757s anywhere much less btwn IAH and SFO. No power ports, no  Wifi, no personal entertainment. TORTURE",,17/02/15 8:05,Houston,Central Time (US & Canada)
4308,5.67714e+17,negative,lauralscott,@united last night we waited forever at the gate because someone from corporate dispatch FORGOT to call the crew #unfriendlyskies,"[0.0, 0.0]",17/02/15 7:56,"ÜT: 40.976702,-72.210688",Quito
4309,5.67714e+17,negative,rachaeldoyle21,"@united Broken entertainment system on my 8 hour NYC flight, terrible cabin crew service and online complaint form won't work #hopeless",,17/02/15 7:55,"Portsmouth, UK",
4310,5.67712e+17,neutral,Jamie_Fisher886,@united how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :),,17/02/15 7:47,Glasgow,London
4311,5.67703e+17,negative,wackydunks,.@united call my work and tell them it's your fault I'm Late Flight,,17/02/15 7:12,"grand rapids, michigan",Eastern Time (US & Canada)
4312,5.67702e+17,positive,scherzva,"@united New Apple crâpe, amazing! Live from UA1207. Really nice crew too.  #AmericanAir has biscuits, UA needs them 2 http://t.co/gZ9GqDT7Jj",,17/02/15 7:07,"ÜT: 34.188976,-118.613497",Eastern Time (US & Canada)
4313,5.67687e+17,neutral,AsianAdidasGirl,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,"[30.09009009, -95.64621813]",17/02/15 6:07,Houston,Central Time (US & Canada)
4314,5.67676e+17,negative,MiKasuga,"@United is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",,17/02/15 5:26,"New York, NY",Eastern Time (US & Canada)
4315,5.67663e+17,negative,hannahtorney,@united i have items of sentimental value that I'm heartbroken are missing,,17/02/15 4:33,Omagh/Belfast,London
4316,5.67634e+17,neutral,gwaki,@united even though technically after I land I will be silver?,,17/02/15 2:38,,Central Time (US & Canada)
4317,5.6763e+17,negative,ljsbrooks,@united still waiting for a reply,,17/02/15 2:23,,
4318,5.67627e+17,negative,DBsViewOnThings,@united please see a flight attendant for what? Why isn't there enough room for over head bags? I carry on to save time!!!,,17/02/15 2:10,,Atlantic Time (Canada)
4319,5.67623e+17,negative,markhlyon,"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @united","[38.9058375, -77.00423674]",17/02/15 1:54,"Washington, DC",Eastern Time (US & Canada)
4320,5.67617e+17,negative,feliciastoler,@united I tried 2 DM it would not go thru... not sure why,"[0.0, 0.0]",17/02/15 1:32,New Jersey,Central Time (US & Canada)
4321,5.67614e+17,negative,JustOGG,"@united, link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet can't yet tell what any problems are except see snow.",,17/02/15 1:18,Tweets = My Opinion,Eastern Time (US & Canada)
4322,5.67596e+17,negative,CRomerDome,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,,17/02/15 0:05,"Portland, OR",Pacific Time (US & Canada)
4323,5.67595e+17,negative,brenduch,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",,17/02/15 0:01,,Buenos Aires
4324,5.67592e+17,negative,brenduch,"@united the we got into the gate at IAH on time and have given our seats and closed the flight. If you know people is arriving, have to wait",,16/02/15 23:52,,Buenos Aires
4325,5.67591e+17,negative,CPoutloud,@united yes. We waited in line for almost an hour to do so. Some passengers just left not wanting to wait past 1am.,,16/02/15 23:48,"Washington, DC",
4326,5.70309e+17,negative,thisradlove,@SouthwestAir still waiting. Just hit one hour.,,24/02/15 11:47,Today I'm in: Maryland ,Atlantic Time (Canada)
4327,5.70309e+17,negative,tomcblock,@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook,,24/02/15 11:47,"ÜT: 38.965477,-77.428287",Eastern Time (US & Canada)
4328,5.70308e+17,negative,cindyjwhitaker,@SouthwestAir Hello - been on hold for extremely long time. Have confirmation # &amp; can't get boarding pass. Have tried numerous times!!,,24/02/15 11:41,,Central Time (US & Canada)
4329,5.70306e+17,neutral,liveseasoned,"@SouthwestAir I'm teaching new #travelers how to research, #budget &amp; #save for a trip today! http://t.co/Qll48r57ep",,24/02/15 11:35,,
4330,5.70306e+17,negative,cindyjwhitaker,@SouthwestAir Very frustrated for the loooooong wait time to speak to a live person!!! Cannot get boarding pass for flight tomorrow!!,,24/02/15 11:33,,Central Time (US & Canada)
4331,5.70305e+17,negative,Tim535353,@SouthwestAir still no update text #2053 &amp; still no response to email fr1/5/2015 SR #256746438028. Feel like yr losing customer service/care,,24/02/15 11:31,"St. Louis, MO",Central Time (US & Canada)
4332,5.70304e+17,negative,tonybrancato,@SouthwestAir your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,"[41.19758614, -73.76914167]",24/02/15 11:29,Chappaqua NY,Eastern Time (US & Canada)
4333,5.70304e+17,negative,tonybrancato,@SouthwestAir my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,"[41.1974934, -73.76920486]",24/02/15 11:28,Chappaqua NY,Eastern Time (US & Canada)
4334,5.70304e+17,negative,KellDuckKan,@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.,,24/02/15 11:26,"Columbus, OH",Eastern Time (US & Canada)
4335,5.70303e+17,positive,tylerhansen331,@SouthwestAir thank you so much completely made things right!,,24/02/15 11:25,,
4336,5.70303e+17,positive,Shpressyourself,@SouthwestAir love them! Always get the best deals!,,24/02/15 11:21,,Central Time (US & Canada)
4337,5.70302e+17,neutral,brittanylinnes,@SouthwestAir can you follow me so I can send you the info?,,24/02/15 11:21,"New York, NY",Eastern Time (US & Canada)
4338,5.70302e+17,negative,ryanshaw100,@SouthwestAir Been on hold 34 min so far trying to book seat for my infant. Price increased $42 in meantime. What do I do?,,24/02/15 11:20,"Chicago, IL",Central Time (US & Canada)
4339,5.70302e+17,neutral,HaleyOstrander,@SouthwestAir once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem,,24/02/15 11:19,TX,
4340,5.70302e+17,negative,tedm23,@SouthwestAir poor performance all around! Paid for Express checkin weeks ago and can't even leverage it #bullshit,,24/02/15 11:18,"Burlington, Ma",Central Time (US & Canada)
4341,5.703e+17,positive,tonybrancato,@SouthwestAir thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.,"[41.19747574, -73.76926201]",24/02/15 11:10,Chappaqua NY,Eastern Time (US & Canada)
4342,5.70299e+17,neutral,MarsalaHolla,@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard,,24/02/15 11:08,,
4343,5.70298e+17,neutral,NardosKing2,@SouthwestAir I have been on hold for over 28 minutes  please help http://t.co/Fx9BIJlxAt,,24/02/15 11:05,,Eastern Time (US & Canada)
4344,5.70298e+17,neutral,SaTxTechunter,@SouthwestAir can y'all develop Ding for a chrome/Firefox browser extension? That would be swell,,24/02/15 11:04,"San Antonio, TX",Mexico City
4345,5.70297e+17,neutral,PBI_Airport,@SouthwestAir can take u to Midway-Chicago March 8th-April 6th. Can't make it then? @AmericanAir can get u to @fly2ohare year round. #FlyPBI,,24/02/15 10:58,"West Palm Beach, FL",Hawaii
4346,5.70297e+17,negative,frankplaza_,@SouthwestAir Logically you would think you check all that before you have people board. I could've drove home in the time I've been waiting,,24/02/15 10:58,"St.Peters, MO",Central Time (US & Canada)
4347,5.70294e+17,positive,catjubs,@SouthwestAir  thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy,,24/02/15 10:47,lurking in a coffeehouse,Pacific Time (US & Canada)
4348,5.70294e+17,negative,Sarahtherower,@SouthwestAir can you have someone call me back? I have been on hold two times today for over 20 min and still haven't gotten through,,24/02/15 10:46,Orange County,Arizona
4349,5.70294e+17,neutral,idk_but_youtube,@SouthwestAir did you know that suicide is the second leading cause of death among teens 10-24,,24/02/15 10:45,1/1 loner squad,Eastern Time (US & Canada)
4350,5.70294e+17,positive,PiersonStone,"@SouthwestAir never mind, I moved my flight to tomorrow. Thanks for the help!",,24/02/15 10:45,,Central Time (US & Canada)
4351,5.70293e+17,neutral,brittanylinnes,.@SouthwestAir she needs a wheelchair at the gate for sure. What options does she have?,,24/02/15 10:44,"New York, NY",Eastern Time (US & Canada)
4352,5.70293e+17,positive,cheesensausage,@SouthwestAir I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,,24/02/15 10:44,Eau Claire,
4353,5.70293e+17,negative,tonybrancato,"@SouthwestAir has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again.",,24/02/15 10:43,Chappaqua NY,Eastern Time (US & Canada)
4354,5.70293e+17,neutral,Marc_Hoffman,@SouthwestAir Do you promise to not unfollow me? 😉,,24/02/15 10:43,"Denver, CO",Mountain Time (US & Canada)
4355,5.70291e+17,neutral,NecroticDoctor,@SouthwestAir Just DMed you my confirmation number.,,24/02/15 10:36,Trapped in Baltimore.,Atlantic Time (Canada)
4356,5.7029e+17,negative,Heavenlychc9,@SouthwestAir oh look you just delayed our flight an additional half hour now arriving at 6 officially five hours after planned. 😡😡😡😡😤😤😤,,24/02/15 10:29,,
4357,5.70289e+17,positive,crook_justin,@SouthwestAir weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up,,24/02/15 10:28,Fort Lauderdale,
4358,5.70289e+17,negative,crook_justin,@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree,,24/02/15 10:27,Fort Lauderdale,
4359,5.70289e+17,neutral,unknownfilmaker,"@SouthwestAir oh, is it only in Atlanta?",,24/02/15 10:27,EVERYWHERE,
4360,5.70289e+17,negative,crook_justin,@SouthwestAir they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having,,24/02/15 10:26,Fort Lauderdale,
4361,5.70288e+17,positive,jparkermastin,@SouthwestAir  I USED to always fly Southwest.,,24/02/15 10:25,,
4362,5.70288e+17,negative,jparkermastin,@SouthwestAir  got my bags 35 hours Late Flightr and an offer of $50 to go pick them up. Taxi costs $65 one way. Spent $200 for the inconvenience.,,24/02/15 10:22,,
4363,5.70288e+17,negative,MauriceRabb,@SouthwestAir thx but I'll be expecting a credit for this leg.,"[41.78546237, -87.7430551]",24/02/15 10:21,Chicago,Central Time (US & Canada)
4364,5.70287e+17,neutral,briman007,"@SouthwestAir sure, please follow me so I can do so?",,24/02/15 10:20,"Atlanta, GA",Eastern Time (US & Canada)
4365,5.70286e+17,negative,JJBehrens,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac","[42.88502249, -85.52894527]",24/02/15 10:17,"Grandville, Michigan",
4366,5.70286e+17,neutral,JReneeX0X0,@SouthwestAir sent!,,24/02/15 10:15,Around...,Eastern Time (US & Canada)
4367,5.70285e+17,negative,jawswald,@SouthwestAir 20 minutes on hold waiting is ridiculous......,"[0.0, 0.0]",24/02/15 10:13,603 | 205,Eastern Time (US & Canada)
4368,5.70285e+17,negative,Heavenlychc9,@SouthwestAir have u seen any of the messages the past hour ?,,24/02/15 10:11,,
4369,5.70285e+17,neutral,MnMwillmott,@SouthwestAir I'm following now,,24/02/15 10:10,"woodstock, Ontario, Canada",Atlantic Time (Canada)
4370,5.70284e+17,positive,catjubs,"@SouthwestAir  THANK YOU for your awesome flights. Sweetheart got screwed on @FlyFrontier, managed to scramble and get a SW plane today. !!!",,24/02/15 10:08,lurking in a coffeehouse,Pacific Time (US & Canada)
4371,5.70284e+17,positive,RebeccaKling,@SouthwestAir Thanks so much!,,24/02/15 10:08,Chicago,Central Time (US & Canada)
4372,5.70284e+17,positive,VolunteerLBK,@SouthwestAir round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef,,24/02/15 10:07,"Lubbock, TX",Central Time (US & Canada)
4373,5.70283e+17,negative,slobotski,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,,24/02/15 10:04,Midwest + Airplanes,Central Time (US & Canada)
4374,5.70282e+17,negative,coromex97,@SouthwestAir I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,,24/02/15 10:01,,
4375,5.70282e+17,positive,kelsey_rae2011,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,,24/02/15 10:01,,
4376,5.70282e+17,neutral,srsable7290,@SouthwestAir what is the status of the bag check area at FFL?,,24/02/15 9:58,,Eastern Time (US & Canada)
4377,5.70281e+17,positive,SMiles1307,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,,24/02/15 9:57,,
4378,5.70281e+17,positive,NinjaEpisode,@SouthwestAir I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY,,24/02/15 9:55,"Denver, CO",
4379,5.70281e+17,negative,Heavenlychc9,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,,24/02/15 9:54,,
4380,5.70281e+17,negative,michaelossa,@SouthwestAir your phone service sucks,,24/02/15 9:54,"Newark, Ohio",Central Time (US & Canada)
